# Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,134,0,0,53,1659,0,0,62,0,3,4,1,1,2,2,0,1
0,0,0,0,3,127,0,0,65,0,5,2,2,1,11,2,0,1
0,0,0,0,9,0,0,0,0,0,5,2,2,4,13,2,0,0
0,0,0,0,12,749,0,0,23,0,7,2,2,1,4,0,0,1
0,0,0,0,145,4108,0,0,0,0,11,2,2,4,2,2,0,1
4,115,0,0,16,655,0,0,0,0,11,1,1,2,3,2,0,0
0,0,0,0,45,1682,0,0,0,0,11,2,2,4,1,2,0,0
3,152,0,0,28,608,0,0,19,0,7,2,2,7,13,2,0,1
2,83,1,0,18,1219,0,0,16,0,8,2,2,1,4,0,0,1
16,932,0,0,40,991,0,0,0,0,9,1,2,1,1,2,0,0
0,0,0,0,1,0,0,0,0,0,3,2,2,1,1,2,0,0
0,0,0,0,5,120,0,0,11,0,6,2,2,1,2,2,0,1
3,53,2,7,24,678,0,0,20,0,5,2,5,3,2,2,0,1
1,15,2,4,108,6740,0,0,24,0,11,2,2,1,1,2,0,1
7,280,0,0,21,612,0,0,43,0,5,2,2,2,1,2,0,1
3,42,2,41,18,1049,0,0,14,0,3,3,2,2,3,2,1,1
0,0,0,0,1,0,0,0,0,0,3,3,2,3,2,2,0,0
1,123,0,0,7,181,0,0,64,0,3,2,2,1,2,0,1,1
4,82,0,0,8,142,0,0,0,0,5,3,2,1,4,2,0,0
0,0,0,0,8,157,0,0,0,0,3,3,2,2,3,2,0,0
3,25,0,0,10,327,0,0,11,0,7,1,1,1,5,2,0,1
6,75,1,105,21,752,0,0,7,0,11,1,1,4,10,2,1,0
0,0,0,0,16,973,0,0,0,0,5,2,2,1,1,2,0,0
0,0,0,0,1,0,0,0,0,0,5,2,2,4,1,2,0,0
11,604,0,0,63,1276,0,0,0,0,7,2,2,8,6,0,0,1
1,67,1,0,11,816,0,0,0,0,12,1,1,6,2,0,0,0
8,72,1,21,51,1124,0,0,0,0,3,2,2,2,2,2,0,0
1,6,1,7,25,591,0,0,165,0,5,1,1,8,4,2,1,1
2,42,0,0,48,970,0,0,5,0,5,2,2,4,4,2,0,1
3,83,0,0,43,2013,0,0,0,0,10,2,2,1,20,2,0,0
0,0,0,0,69,3621,0,0,0,0,11,2,1,1,2,2,0,1
1,14,0,0,4,65,0,0,0,0,3,2,4,3,1,2,0,0
1,0,0,0,1,0,0,0,0,0,12,1,1,1,10,2,0,0
3,91,2,338,11,451,0,0,45,0,3,2,2,1,10,0,0,1
3,55,0,0,19,436,0,0,49,0,5,2,2,4,2,2,1,1
0,0,0,0,21,947,0,0,55,0,5,2,2,1,5,0,1,1
2,36,0,0,80,2762,0,0,10,0,11,4,2,3,2,2,0,1
0,0,0,0,3,20,0,0,0,0,12,2,4,3,2,2,0,0
4,79,5,500,39,1080,0,0,20,0,11,2,5,1,2,2,0,1
0,0,0,0,5,47,0,0,0,0,12,2,2,1,3,2,0,0
5,41,1,114,401,14568,0,0,3,0,11,2,2,4,1,2,0,1
0,0,0,0,12,241,0,0,0,1,5,3,2,6,4,2,1,0
5,96,0,0,26,1222,0,0,42,0,5,2,2,1,1,2,0,1
0,0,0,0,9,275,0,0,0,0,11,3,2,1,13,2,0,0
1,0,0,0,56,2627,0,0,0,0,11,3,2,1,2,2,1,1
1,45,0,0,41,1227,0,0,0,0,10,1,1,3,3,2,0,0
0,0,0,0,10,269,0,0,0,0,5,2,2,3,2,2,0,0
0,0,0,0,25,674,0,0,0,0,11,2,2,4,8,2,0,0
2,58,0,0,54,3708,0,0,11,0,9,4,2,9,13,2,0,1
1,18,0,0,16,1331,0,0,33,0,3,2,5,2,3,0,0,1
0,0,0,0,38,624,0,0,0,0,11,4,1,9,3,2,0,0
0,0,0,0,7,99,0,0,0,0,12,8,2,1,2,0,1,0
0,0,0,0,6,31,0,0,0,0,10,2,5,1,1,2,0,0
0,0,0,0,3,0,0,0,0,0,11,1,8,9,1,2,1,0
0,0,0,0,57,1718,0,0,0,0,5,1,1,2,3,2,0,0
0,0,0,0,8,186,0,0,0,0,3,2,2,3,3,2,1,0
9,175,4,54,229,6606,0,0,8,0,11,2,2,1,2,2,0,1
6,666,0,0,22,1674,0,0,0,0,3,2,2,3,2,2,0,0
9,174,0,0,43,895,0,0,30,0,5,1,2,6,2,2,0,1
0,0,0,0,1,0,0,0,0,0,3,2,2,9,2,0,1,0
0,0,0,0,14,242,0,0,0,0,11,1,1,1,2,2,0,1
7,67,2,725,101,4713,0,0,20,0,5,1,1,6,3,2,1,1
0,0,0,0,73,1209,0,0,0,0,5,2,4,3,1,2,1,0
4,83,0,0,152,4307,0,0,0,0,12,2,2,1,2,2,0,1
4,87,0,0,14,280,0,0,0,0,5,2,2,1,4,2,0,0
5,197,4,246,17,427,0,0,0,0,3,1,1,3,2,0,0,0
14,160,6,1079,154,7405,0,0,8,0,11,4,1,4,1,2,0,1
11,188,3,27,64,4829,0,0,48,0,11,1,1,1,3,2,0,1
0,0,0,0,23,836,0,0,0,0,11,3,2,3,2,2,0,0
6,133,0,0,44,2664,0,0,97,0,11,2,2,1,3,2,1,1
5,121,1,8,16,792,0,0,38,0,11,2,2,1,3,2,0,0
0,0,0,0,6,199,0,0,0,0,12,2,4,1,3,1,0,0
0,0,0,0,11,1197,0,0,0,0,10,2,2,3,20,2,0,0
2,58,0,0,5,303,0,0,0,0,10,3,2,3,6,2,0,1
0,0,0,0,13,893,0,0,23,0,5,2,2,6,2,0,1,1
0,0,0,0,48,4152,0,0,0,0,11,2,2,1,1,2,1,0
3,283,4,590,110,5442,0,0,9,0,11,2,2,4,2,2,1,1
0,0,0,0,18,1093,0,0,0,0,11,3,2,3,1,2,0,0
3,40,0,0,18,340,0,0,0,0,8,2,4,3,5,2,0,0
0,0,0,0,26,1056,0,0,0,0,5,1,1,1,1,2,0,0
10,323,0,0,46,1044,0,0,0,0,5,3,2,7,4,2,0,0
11,385,0,0,54,1256,0,0,0,0,10,2,2,7,3,2,0,0
8,289,0,0,139,5107,0,0,8,0,8,2,2,2,1,2,0,0
5,64,0,0,36,1334,0,0,0,0,11,2,2,3,2,2,0,0
1,30,0,0,324,14213,0,0,4,0,11,2,2,9,1,2,1,1
0,0,0,0,19,273,0,0,0,0,11,3,2,4,11,2,1,1
10,261,1,55,122,3411,0,0,0,0,11,2,2,1,13,2,0,1
2,125,0,0,7,49,0,0,0,0,5,1,1,8,1,2,0,0
2,135,0,0,53,1511,0,0,0,0,5,2,2,1,6,2,1,0
0,0,0,0,20,526,0,0,104,0,9,2,2,1,2,2,0,1
2,112,0,0,9,198,0,0,0,0,3,3,2,3,2,0,1,0
0,0,0,0,8,136,0,0,0,1,2,2,2,5,1,2,1,0
9,331,4,154,154,8038,0,0,0,0,5,2,2,1,5,2,0,0
1,25,0,0,6,143,0,0,38,0,7,2,5,1,4,0,0,1
0,0,0,0,17,287,0,0,0,0,5,3,2,4,13,2,0,0
5,98,0,0,10,177,0,0,0,0,11,4,2,7,2,2,0,0
7,211,0,0,54,9128,0,0,0,0,3,2,2,6,1,2,0,0
0,0,0,0,13,420,0,0,0,0,12,2,5,6,2,0,0,0
4,101,0,0,91,5692,0,0,0,0,9,4,1,9,1,2,0,0
14,578,2,913,31,699,0,0,22,0,5,2,2,3,4,2,1,1
5,141,0,0,12,305,0,0,0,0,6,2,2,9,3,2,0,0
17,180,1,80,180,6512,0,0,0,0,9,2,2,1,3,2,0,0
0,0,0,0,8,642,0,0,109,0,12,2,2,3,2,0,0,1
0,0,0,0,7,258,0,0,0,0,3,3,2,6,1,2,0,0
11,771,2,214,39,1022,0,0,52,0,5,3,2,1,2,2,0,1
8,395,4,182,46,1461,0,0,13,0,11,1,1,3,3,2,1,1
6,175,1,10,25,2877,0,0,0,0,5,2,2,7,1,2,0,0
0,0,1,0,0,0,0,0,0,0,11,1,1,4,15,2,0,0
0,0,0,0,66,1216,0,0,62,0,9,2,2,4,2,0,0,1
3,99,0,0,89,2520,0,0,40,0,11,2,2,1,3,2,0,1
0,0,2,43,25,1053,0,0,6,0,5,2,4,5,4,2,1,0
0,0,0,0,22,1327,0,0,0,0,11,2,2,1,2,0,1,1
2,25,0,0,13,908,0,0,19,0,5,3,2,4,1,2,1,1
0,0,1,56,17,1385,0,0,39,0,3,2,2,1,2,2,0,1
2,83,0,0,15,630,0,0,42,0,12,4,1,3,1,2,1,1
2,40,0,0,133,4815,0,0,8,0,11,2,2,3,1,2,0,1
2,353,0,0,24,2874,0,0,0,0,5,2,2,3,6,2,0,0
1,0,0,0,21,574,0,0,6,0,3,2,2,1,2,2,0,1
8,102,0,0,83,1495,0,0,82,0,5,4,1,7,4,0,1,1
4,47,0,0,37,839,0,0,12,0,11,1,1,1,2,2,0,1
1,0,0,0,1,0,0,0,0,0,11,3,2,3,8,2,0,1
10,340,3,269,99,3611,0,0,0,0,6,2,2,1,7,2,0,1
13,241,0,0,12,255,0,0,0,0,3,2,2,8,2,2,0,0
3,87,0,0,27,798,0,0,22,0,2,2,2,3,1,2,0,1
1,55,2,18,9,548,0,0,17,0,5,2,4,3,4,2,0,1
8,269,3,64,171,6400,0,0,4,0,11,1,1,1,1,2,0,1
0,0,0,0,8,141,0,0,0,0,12,1,2,1,1,2,1,0
0,0,0,0,25,1157,0,0,15,0,5,1,1,3,2,2,0,0
3,105,0,0,34,603,0,0,14,0,5,1,1,1,3,2,0,1
0,0,0,0,8,232,0,0,0,0,7,1,2,1,2,2,1,0
0,0,0,0,18,587,0,0,32,0,11,2,2,7,4,2,1,1
0,0,0,0,171,6793,0,0,2,0,11,2,2,1,1,2,0,1
1,25,3,189,22,2297,0,0,18,0,5,3,2,1,13,2,0,1
0,0,1,7,10,672,0,0,60,0,9,1,1,7,2,2,0,1
8,176,2,153,27,880,0,0,8,0,5,1,1,2,2,2,1,1
2,43,0,0,26,971,0,0,15,0,12,2,2,3,2,2,0,1
0,0,0,0,26,553,0,0,35,0,5,2,5,3,4,2,0,1
4,45,0,0,14,339,0,0,0,0,7,2,2,1,5,0,0,0
0,0,0,0,32,1109,0,0,0,0,12,2,2,1,2,2,1,0
1,54,0,0,68,3135,0,0,4,0,3,1,1,2,1,2,0,0
0,0,0,0,1,0,0,0,0,0,12,8,13,9,20,1,0,0
3,123,1,0,22,759,0,0,46,0,11,1,1,3,2,2,0,1
1,88,0,0,22,516,0,0,0,0,12,1,1,3,8,2,0,0
0,0,0,0,13,751,0,0,0,0,12,1,1,7,2,2,0,0
5,64,0,0,21,1922,0,0,60,0,11,3,2,1,2,0,0,1
1,17,0,0,17,665,0,0,51,0,5,2,2,4,2,0,0,1
0,0,0,0,2,403,0,0,0,0,3,2,10,3,3,2,0,0
1,34,0,0,18,3026,0,0,38,0,12,1,1,3,2,2,0,1
1,12,0,0,99,4097,0,0,0,0,11,2,2,3,2,2,0,0
4,39,0,0,9,132,0,0,0,0,8,2,2,1,5,0,0,1
0,0,0,0,64,1558,0,0,0,0,11,2,4,3,2,2,0,1
5,70,0,0,29,1049,0,0,0,0,11,3,2,3,2,2,1,0
1,20,0,0,18,375,0,0,32,0,11,2,2,5,3,2,0,1
2,34,0,0,18,379,0,0,0,0,7,2,2,6,1,2,0,0
0,0,0,0,2,0,0,0,0,0,3,2,2,3,3,2,1,0
16,178,2,47,193,5946,0,0,9,0,6,2,2,4,2,2,0,0
0,0,0,0,22,348,0,0,0,0,11,2,2,1,1,2,1,1
0,0,0,0,29,2159,0,0,0,0,10,3,2,1,13,2,0,0
0,0,1,0,5,85,0,0,0,0,6,3,2,6,2,2,0,0
9,387,0,0,64,980,0,0,9,0,11,3,2,3,1,2,0,1
10,225,0,0,60,1449,0,0,0,0,12,2,2,4,1,2,0,0
0,0,0,0,20,528,0,0,31,0,5,2,2,1,4,0,0,1
0,0,0,0,1,15,0,0,47,0,9,1,1,6,3,0,0,1
2,32,1,70,16,504,0,0,9,0,3,2,2,3,8,2,0,0
9,73,0,0,26,2923,0,0,0,0,12,1,1,3,1,2,0,0
0,0,0,0,7,199,0,0,56,0,11,2,4,1,3,2,0,1
3,30,1,0,3,14,0,0,0,0,11,2,4,4,2,2,0,0
0,0,1,78,108,8402,0,0,0,0,11,3,2,2,13,2,0,0
1,27,1,376,109,2925,0,0,0,0,11,1,2,3,10,2,0,0
1,3,0,0,26,885,0,0,17,0,5,2,2,1,2,2,0,1
11,104,3,8,75,1753,0,0,20,0,11,2,2,3,2,2,0,1
6,60,0,0,4,34,0,0,0,0,5,2,2,9,5,0,0,0
5,43,0,0,32,3121,0,0,26,0,5,2,4,4,2,2,0,0
1,36,0,0,1,0,0,0,0,0,9,3,2,3,6,2,0,1
22,438,3,703,178,6241,0,0,2,0,11,2,2,1,10,2,0,1
2,95,0,0,13,334,0,0,0,0,3,3,2,1,8,0,0,0
6,253,0,0,21,686,0,0,0,0,3,1,1,3,3,2,0,0
2,41,0,0,7,139,0,0,0,0,3,2,5,6,2,2,1,0
0,0,0,0,11,1267,0,0,0,0,11,1,8,2,11,0,1,0
0,0,0,0,2,60,0,0,0,0,3,3,2,3,1,2,0,0
6,101,0,0,10,266,0,0,0,0,3,2,2,4,1,2,0,0
22,474,3,167,92,2324,0,0,7,0,11,3,2,2,13,2,0,1
2,100,0,0,22,639,0,0,101,0,5,1,1,1,4,2,1,1
3,47,0,0,89,3436,0,0,0,0,11,2,2,3,2,0,0,1
0,0,0,0,2,0,0,0,0,0,11,2,5,1,2,2,0,0
5,205,1,8,37,1683,0,0,4,0,5,3,2,8,2,2,1,0
6,1672,0,0,28,518,0,0,0,0,10,2,2,3,2,2,1,0
0,0,0,0,3,234,0,0,0,0,3,1,2,1,2,2,1,0
0,0,0,0,21,1461,0,0,23,0,11,2,2,1,1,2,1,1
11,100,0,0,122,6141,0,0,0,0,5,3,2,1,1,2,0,0
2,139,0,0,5,274,0,0,0,0,7,1,1,5,2,0,0,0
6,262,3,298,49,2302,0,0,43,0,3,1,1,1,2,2,0,1
8,115,0,0,24,2159,0,0,0,0,9,2,2,5,2,2,0,0
0,0,1,1220,28,2389,0,0,0,0,3,2,2,1,3,2,1,0
0,0,0,0,34,783,0,0,62,0,5,2,2,1,6,2,1,1
5,66,0,0,12,86,0,0,42,0,10,4,1,1,7,2,1,1
3,65,0,0,17,557,0,0,25,0,12,2,2,2,2,2,0,1
0,0,0,0,12,272,0,0,0,0,5,3,2,1,4,0,0,0
0,0,0,0,19,801,0,0,0,1,5,1,1,1,2,2,1,0
3,68,0,0,26,741,0,0,13,0,11,3,2,4,10,2,0,1
4,118,0,0,3,89,0,0,0,0,11,3,2,1,4,2,0,0
0,0,0,0,11,500,0,0,44,0,5,2,2,3,2,2,0,1
9,266,4,1312,26,743,0,0,9,0,11,2,7,1,2,2,1,1
2,32,0,0,7,164,0,0,0,0,5,2,2,1,4,2,0,0
10,175,1,7,82,2378,0,0,13,0,11,3,2,1,13,2,0,1
1,44,0,0,1,0,0,0,0,0,9,1,1,1,5,0,0,1
3,86,0,0,30,2623,0,0,23,0,12,2,5,1,2,0,1,1
1,24,0,0,18,1014,0,0,22,0,11,2,2,2,13,2,0,1
0,0,0,0,6,127,0,0,0,0,5,2,2,3,4,2,0,0
3,75,1,0,130,4737,0,0,43,0,11,2,2,1,2,2,0,1
5,123,2,13,37,3618,0,0,0,0,5,2,2,3,2,2,0,0
0,0,0,0,6,191,0,0,0,0,5,2,2,2,13,2,0,0
1,57,3,59,15,553,0,0,0,0,5,2,2,1,1,2,1,0
0,0,0,0,6,89,0,0,0,0,3,2,4,3,3,2,0,0
0,0,0,0,4,0,0,0,0,0,2,2,2,1,3,2,0,0
1,87,0,0,38,1326,0,0,7,0,5,2,2,1,4,2,0,1
0,0,2,478,5,204,0,0,0,0,11,3,2,1,13,2,0,0
2,44,2,53,8,667,0,0,56,0,5,2,2,1,4,2,1,1
2,40,0,0,23,766,0,0,24,0,12,1,1,2,8,2,1,1
0,0,0,0,16,829,0,0,41,0,11,2,4,1,3,0,0,1
3,36,0,0,11,496,0,0,0,0,12,2,2,1,8,2,0,0
0,0,0,0,15,1074,0,0,0,0,3,3,2,1,1,2,0,0
0,0,0,0,15,125,0,0,0,0,5,2,2,6,13,2,0,0
0,0,0,0,22,2715,0,0,54,0,5,2,2,4,2,0,0,1
8,112,0,0,27,601,0,0,0,0,12,1,1,2,8,2,0,0
0,0,0,0,21,517,0,0,0,0,3,2,5,2,1,2,0,0
0,0,0,0,12,115,0,0,0,0,11,2,4,4,3,2,0,1
0,0,2,842,26,1911,0,0,8,0,7,3,2,1,2,2,1,1
4,65,0,0,23,783,0,0,0,0,11,2,5,3,1,2,1,1
9,183,2,29,52,2211,0,0,1,0,3,4,2,1,2,2,0,1
0,0,0,0,3,208,0,0,0,0,5,3,2,2,13,2,0,0
8,247,0,0,163,4600,0,0,5,0,11,2,4,3,2,2,0,1
0,0,0,0,48,4293,0,0,0,0,11,2,1,1,2,0,1,0
5,256,2,99,4,417,0,0,0,0,9,1,1,6,2,0,0,0
8,839,0,0,72,1248,0,0,13,0,5,3,2,6,3,2,1,0
0,0,0,0,14,1340,0,0,57,0,5,4,1,3,4,0,0,1
4,63,1,0,43,1329,0,0,0,0,11,3,2,1,2,2,0,1
0,0,0,0,2,7,0,0,0,0,8,2,2,6,13,2,0,0
6,207,1,52,35,2239,0,0,0,0,11,1,1,8,3,2,0,0
1,0,0,0,9,837,0,0,0,0,5,3,2,1,13,2,0,0
1,47,0,0,6,146,0,0,29,0,10,2,2,1,2,2,0,0
0,0,0,0,1,643,0,0,0,0,5,2,2,1,5,2,0,0
8,101,4,161,52,591,0,0,8,0,7,2,2,3,3,2,0,0
2,30,0,0,176,4126,0,0,22,0,5,2,2,7,2,2,0,1
0,0,0,0,3,408,0,0,0,0,11,2,2,4,3,2,0,0
6,146,0,0,61,2405,0,0,0,0,12,2,1,1,2,2,0,1
0,0,0,0,8,185,0,0,0,0,5,1,1,3,2,2,1,0
7,94,2,38,262,6774,0,0,0,0,6,2,5,1,4,2,0,0
0,0,0,0,8,493,0,0,0,0,11,2,2,4,20,1,0,0
0,0,0,0,4,87,0,0,0,0,11,1,1,4,10,2,1,1
8,974,0,0,32,1003,0,0,16,0,12,2,10,7,2,0,1,1
4,130,2,51,43,2265,0,0,14,0,5,3,2,4,2,2,0,0
3,69,0,0,37,769,0,0,47,0,5,3,2,3,2,0,1,1
6,102,1,10,23,237,0,0,0,0,5,2,2,1,4,2,0,0
2,64,1,0,97,2696,0,0,5,0,11,2,2,1,13,2,0,1
0,0,1,25,15,412,0,0,29,0,5,2,4,1,4,0,0,1
0,0,0,0,2,7,0,0,0,0,3,2,5,6,1,2,0,0
5,724,0,0,23,867,0,0,59,0,5,1,1,1,2,2,0,1
7,69,0,0,33,1051,0,0,25,0,11,2,2,9,11,2,1,1
0,0,0,0,10,355,0,0,0,0,5,2,4,7,6,2,0,0
0,0,0,0,37,2296,0,0,0,0,11,2,2,1,13,2,0,0
2,104,0,0,48,2307,0,0,4,0,10,1,1,4,1,2,1,0
0,0,0,0,1,0,0,0,0,0,12,2,2,4,1,2,0,0
0,0,1,48,32,1808,0,0,12,0,5,3,2,8,1,2,0,1
0,0,0,0,53,2051,0,0,0,0,11,2,2,1,2,2,0,1
2,34,1,33,21,496,0,0,0,0,12,3,2,1,2,2,0,0
0,0,0,0,23,517,0,0,23,0,12,4,2,8,2,0,0,1
0,0,0,0,14,510,0,0,31,0,3,2,2,1,2,0,0,1
7,54,1,75,67,1336,0,0,4,0,5,2,2,7,4,2,0,0
2,22,0,0,145,5962,0,0,0,0,11,2,10,7,3,2,1,1
5,91,0,0,14,187,0,0,0,0,12,1,1,3,3,2,0,0
0,0,0,0,5,168,0,0,0,0,11,2,4,1,2,2,0,0
9,189,3,39,73,3059,0,0,16,0,11,2,2,3,2,2,1,1
2,51,2,99,35,1475,0,0,27,0,5,2,4,2,4,2,1,1
0,0,0,0,5,883,0,0,125,0,11,2,2,4,2,2,1,1
11,289,0,0,41,678,0,0,13,0,10,4,1,3,1,2,0,1
5,114,0,0,107,9126,0,0,0,0,11,2,2,1,2,2,0,1
0,0,0,0,4,104,0,0,0,0,2,2,6,6,3,2,0,0
0,0,0,0,3,18,0,0,0,0,11,3,2,2,13,2,0,0
3,62,0,0,46,1048,0,0,20,0,12,2,2,3,2,2,0,1
8,121,0,0,70,961,0,0,26,0,5,2,2,2,3,2,0,1
0,0,0,0,2,114,0,0,0,0,2,3,3,1,3,2,0,0
6,61,0,0,21,585,0,0,0,0,12,2,2,4,1,0,0,1
0,0,0,0,54,4749,0,0,8,0,10,2,2,8,1,2,1,1
0,0,0,0,21,289,0,0,0,0,12,2,2,6,10,2,0,0
0,0,1,33,72,1460,0,0,0,0,11,1,1,1,2,2,0,1
0,0,0,0,6,77,0,0,0,0,12,2,2,3,13,2,0,0
1,29,1,322,10,126,0,0,13,0,9,2,2,1,2,2,0,1
1,17,4,32,11,948,0,0,25,0,5,2,2,1,6,2,0,1
6,123,0,0,34,1570,0,0,19,0,12,2,2,2,7,2,1,1
6,106,0,0,42,1384,0,0,136,0,12,8,13,9,20,1,0,1
0,0,0,0,4,28,0,0,0,0,5,4,1,1,1,2,0,0
0,0,0,0,82,3247,0,0,0,0,11,2,2,1,2,2,0,0
0,0,0,0,8,251,0,0,0,0,10,1,1,1,2,0,0,0
3,21,0,0,19,750,0,0,60,0,11,2,2,2,3,2,0,1
2,18,2,6,10,363,0,0,0,0,9,2,2,1,5,0,1,1
8,57,0,0,44,845,0,0,19,0,5,2,2,1,3,2,0,1
9,183,1,90,95,3346,0,0,5,0,11,3,2,2,2,2,0,1
2,9,0,0,23,1516,0,0,17,0,6,2,2,5,2,2,0,1
4,54,0,0,68,2889,0,0,0,0,6,4,1,4,1,2,0,0
8,173,0,0,162,5721,0,0,17,0,10,2,2,1,1,2,0,0
3,36,2,16,74,4377,0,0,0,0,11,1,2,3,2,2,0,1
0,0,0,0,28,363,0,0,0,0,11,2,2,1,3,2,0,0
1,22,0,0,29,2209,0,0,0,0,11,3,2,8,2,2,0,0
0,0,0,0,43,898,0,0,8,0,11,2,4,1,10,2,0,1
2,77,3,92,18,341,0,0,0,0,3,1,1,1,2,0,1,0
0,0,1,15,25,1235,0,0,0,0,3,1,1,1,3,2,1,0
4,68,2,845,82,2448,0,0,6,0,3,1,1,2,2,2,0,1
0,0,0,0,28,558,0,0,0,0,11,1,1,2,2,2,0,0
0,0,0,0,4,50,0,0,0,0,5,2,2,8,4,2,0,0
0,0,0,0,20,332,0,0,0,0,3,4,1,3,1,2,0,0
4,82,0,0,10,153,0,0,0,0,7,3,2,6,4,2,0,1
0,0,0,0,31,641,0,0,60,0,9,1,1,4,2,0,0,1
6,79,0,0,25,434,0,0,0,0,5,2,2,1,2,0,1,0
3,94,0,0,1,4,0,0,0,0,7,2,2,1,2,0,0,0
1,8,0,0,22,699,0,0,10,0,7,3,2,1,1,2,0,1
0,0,0,0,1,0,0,0,0,0,6,1,8,1,1,2,0,0
10,593,1,21,39,1110,0,0,112,0,9,4,2,7,2,2,0,0
0,0,0,0,6,530,0,0,0,0,11,3,2,3,2,2,1,0
0,0,0,0,29,830,0,0,0,0,5,3,2,6,13,2,0,0
5,68,1,21,63,1033,0,0,0,0,8,2,2,2,2,2,0,0
0,0,0,0,1,14,0,0,0,0,5,2,2,3,3,2,0,0
7,136,1,7,25,687,0,0,5,0,5,1,2,3,4,0,0,0
1,116,0,0,22,1245,0,0,27,0,5,1,1,3,4,2,1,1
0,0,0,0,5,43,0,0,0,0,11,3,3,1,3,2,0,0
1,14,0,0,46,1380,0,0,0,0,3,4,1,1,1,2,0,0
0,0,0,0,15,1390,0,0,39,0,12,2,2,2,1,2,0,0
3,555,0,0,58,2034,0,0,0,0,11,2,2,1,1,2,0,1
1,180,1,36,28,1907,0,0,19,0,9,2,2,1,1,2,1,1
8,293,0,0,12,399,0,0,37,0,11,4,1,3,3,2,0,1
3,17,1,6,18,268,0,0,0,0,10,2,2,1,2,2,0,1
0,0,0,0,9,205,0,0,0,0,12,2,2,7,2,2,0,0
2,110,0,0,6,85,0,0,59,0,8,1,1,1,4,2,0,1
0,0,0,0,1,0,0,0,0,0,3,3,2,5,1,2,0,0
24,468,6,191,189,3428,0,0,0,0,6,2,2,2,1,2,0,0
1,89,0,0,17,1175,0,0,9,0,5,1,1,3,4,0,1,1
0,0,0,0,8,1004,0,0,27,0,12,1,1,4,1,2,0,1
3,80,1,21,41,1193,0,0,6,0,5,2,2,1,4,2,0,0
1,0,0,0,50,1009,0,0,4,0,11,1,1,1,10,2,1,1
1,31,0,0,31,1470,0,0,0,0,11,3,2,3,8,0,0,1
0,0,0,0,3,24,0,0,0,0,9,2,2,3,3,2,0,0
2,95,0,0,83,4052,0,0,19,0,9,2,2,4,3,2,0,1
5,54,0,0,16,487,0,0,0,0,5,1,1,2,3,2,0,0
10,312,0,0,18,782,0,0,0,0,5,3,2,1,18,2,1,0
6,189,0,0,9,208,0,0,70,0,11,2,2,3,2,0,0,1
0,0,0,0,6,351,0,0,0,0,6,2,2,1,3,2,0,0
5,140,0,0,21,839,0,0,30,0,12,3,2,3,1,2,0,1
0,0,0,0,45,1387,0,0,0,0,7,3,2,9,13,2,0,0
0,0,0,0,7,906,0,0,14,0,5,4,1,2,2,0,0,1
7,214,5,53,29,528,0,0,0,0,5,1,1,1,2,2,0,0
1,29,0,0,29,569,0,0,12,0,5,2,2,3,2,2,0,1
0,0,1,0,6,504,0,0,0,0,11,2,2,3,8,2,1,0
1,4,0,0,3,14,0,0,0,0,6,4,2,1,5,2,1,1
10,295,0,0,29,785,0,0,34,0,5,2,2,5,4,2,1,1
0,0,0,0,4,388,0,0,0,0,3,2,2,6,1,2,0,0
7,187,2,72,22,680,0,0,22,0,5,3,2,3,2,0,0,1
0,0,0,0,4,46,0,0,0,0,11,1,1,1,2,2,0,1
5,111,1,11,55,3494,0,0,4,0,11,2,2,3,1,2,0,0
3,285,1,23,56,2915,0,0,80,0,5,2,4,3,3,0,0,1
0,0,0,0,21,1280,0,0,7,0,11,2,2,1,20,2,0,1
1,30,2,0,20,543,0,0,0,0,12,3,2,1,2,2,0,0
3,32,0,0,81,1199,0,0,0,0,9,2,2,2,1,2,1,1
0,0,0,0,104,3528,0,0,0,0,7,2,2,1,1,2,0,0
0,0,0,0,68,1806,0,0,0,0,11,2,2,2,13,2,1,0
0,0,0,0,2,64,0,0,0,0,8,3,2,6,20,2,0,0
0,0,0,0,16,318,0,0,0,0,11,2,2,7,1,2,0,1
0,0,0,0,12,349,0,0,0,0,12,1,1,6,1,2,0,0
5,210,3,215,33,1887,0,0,11,0,5,3,2,3,13,2,0,1
0,0,4,399,46,1814,0,0,0,0,3,2,2,2,2,2,0,0
1,13,1,0,200,8336,0,0,3,0,11,2,5,4,1,2,0,1
1,27,0,0,9,396,0,0,0,0,11,2,4,1,2,2,0,0
8,117,0,0,17,545,0,0,0,0,5,2,2,1,13,2,0,0
0,0,0,0,26,781,0,0,0,0,5,2,2,2,3,2,0,0
4,91,2,39,16,1280,0,0,39,0,5,2,4,4,4,0,0,1
0,0,1,6,71,1375,0,0,0,0,12,2,2,3,2,0,0,1
5,263,0,0,3,212,0,0,0,0,3,1,1,9,8,0,0,0
5,44,0,0,4,162,0,0,39,0,8,4,2,1,2,2,0,1
0,0,0,0,14,406,0,0,0,0,7,4,5,3,3,2,0,0
10,164,0,0,37,1553,0,0,0,0,9,2,2,1,2,2,0,0
0,0,0,0,53,1556,0,0,0,0,5,2,2,3,6,2,0,0
1,68,0,0,11,372,0,0,54,0,12,1,1,1,2,2,0,1
